#sbar_minus   log10(delta)  \int_{sbar_minus}^{sbar_minus*delta} sigma(sbar)*M^2 dsbar
4.0062654e+00 4.4090909e-02 6.2662098e-04
4.0062654e+00 4.4545455e-02 6.3221703e-04
4.0062654e+00 4.5000000e-02 6.3780259e-04
4.0062654e+00 4.5454545e-02 6.4337779e-04
4.0062654e+00 4.5909091e-02 6.4894277e-04
4.0062654e+00 4.6363636e-02 6.5449766e-04
4.0062654e+00 4.6818182e-02 6.6004258e-04
4.0062654e+00 4.7272727e-02 6.6557768e-04
4.0062654e+00 4.7727273e-02 6.7110307e-04
4.0062654e+00 4.8181818e-02 6.7661888e-04
4.0062654e+00 4.8636364e-02 6.8212524e-04
4.0062654e+00 4.9090909e-02 6.8762227e-04
4.0062654e+00 4.9545455e-02 6.9311010e-04
4.0062654e+00 5.0000000e-02 6.9858885e-04
4.0125406e+00 5.0000000e-03 8.3878500e-05
4.0125406e+00 5.4545455e-03 9.1193715e-05
4.0125406e+00 5.9090909e-03 9.8467243e-05
4.0125406e+00 6.3636364e-03 1.0570053e-04
4.0125406e+00 6.8181818e-03 1.1289489e-04
4.0125406e+00 7.2727273e-03 1.2005155e-04
4.0125406e+00 7.7272727e-03 1.2717161e-04
4.0125406e+00 8.1818182e-03 1.3425612e-04
4.0125406e+00 8.6363636e-03 1.4130604e-04
4.0125406e+00 9.0909091e-03 1.4832228e-04
4.0125406e+00 9.5454545e-03 1.5530569e-04
4.0125406e+00 1.0000000e-02 1.6225707e-04
4.0125406e+00 1.0454545e-02 1.6917716e-04
4.0125406e+00 1.0909091e-02 1.7606668e-04
4.0125406e+00 1.1363636e-02 1.8292630e-04
4.0125406e+00 1.1818182e-02 1.8975667e-04
4.0125406e+00 1.2272727e-02 1.9655840e-04
4.0125406e+00 1.2727273e-02 2.0333207e-04
4.0125406e+00 1.3181818e-02 2.1007824e-04
4.0125406e+00 1.3636364e-02 2.1679743e-04
4.0125406e+00 1.4090909e-02 2.2349016e-04
4.0125406e+00 1.4545455e-02 2.3015693e-04
4.0125406e+00 1.5000000e-02 2.3679820e-04
4.0125406e+00 1.5454545e-02 2.4341443e-04
4.0125406e+00 1.5909091e-02 2.5000605e-04
4.0125406e+00 1.6363636e-02 2.5657350e-04
4.0125406e+00 1.6818182e-02 2.6311716e-04
4.0125406e+00 1.7272727e-02 2.6963746e-04
4.0125406e+00 1.7727273e-02 2.7613475e-04
4.0125406e+00 1.8181818e-02 2.8260942e-04
4.0125406e+00 1.8636364e-02 2.8906182e-04
4.0125406e+00 1.9090909e-02 2.9549231e-04
4.0125406e+00 1.9545455e-02 3.0190121e-04
4.0125406e+00 2.0000000e-02 3.0828887e-04
4.0125406e+00 2.0454545e-02 3.1465560e-04
4.0125406e+00 2.0909091e-02 3.2100171e-04
4.0125406e+00 2.1363636e-02 3.2732751e-04
4.0125406e+00 2.1818182e-02 3.3363329e-04
4.0125406e+00 2.2272727e-02 3.3991935e-04
4.0125406e+00 2.2727273e-02 3.4618596e-04
4.0125406e+00 2.3181818e-02 3.5243340e-04
4.0125406e+00 2.3636364e-02 3.5866194e-04
4.0125406e+00 2.4090909e-02 3.6487184e-04
4.0125406e+00 2.4545455e-02 3.7106337e-04
4.0125406e+00 2.5000000e-02 3.7723677e-04
4.0125406e+00 2.5454545e-02 3.8339229e-04
4.0125406e+00 2.5909091e-02 3.8953017e-04
4.0125406e+00 2.6363636e-02 3.9565066e-04
4.0125406e+00 2.6818182e-02 4.0175397e-04
4.0125406e+00 2.7272727e-02 4.0784035e-04
4.0125406e+00 2.7727273e-02 4.1391001e-04
4.0125406e+00 2.8181818e-02 4.1996318e-04
4.0125406e+00 2.8636364e-02 4.2600006e-04
4.0125406e+00 2.9090909e-02 4.3202088e-04
4.0125406e+00 2.9545455e-02 4.3802584e-04
4.0125406e+00 3.0000000e-02 4.4401514e-04
4.0125406e+00 3.0454545e-02 4.4998899e-04
4.0125406e+00 3.0909091e-02 4.5594759e-04
4.0125406e+00 3.1363636e-02 4.6189112e-04
4.0125406e+00 3.1818182e-02 4.6781979e-04
4.0125406e+00 3.2272727e-02 4.7373378e-04
4.0125406e+00 3.2727273e-02 4.7963327e-04
4.0125406e+00 3.3181818e-02 4.8551846e-04
4.0125406e+00 3.3636364e-02 4.9138951e-04
4.0125406e+00 3.4090909e-02 4.9724662e-04
4.0125406e+00 3.4545455e-02 5.0308995e-04
4.0125406e+00 3.5000000e-02 5.0891968e-04
4.0125406e+00 3.5454545e-02 5.1473597e-04
4.0125406e+00 3.5909091e-02 5.2053900e-04
4.0125406e+00 3.6363636e-02 5.2632894e-04
4.0125406e+00 3.6818182e-02 5.3210594e-04
4.0125406e+00 3.7272727e-02 5.3787017e-04
4.0125406e+00 3.7727273e-02 5.4362179e-04
4.0125406e+00 3.8181818e-02 5.4936096e-04
4.0125406e+00 3.8636364e-02 5.5508783e-04
4.0125406e+00 3.9090909e-02 5.6080256e-04
